stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
7010144,,"Stop 34, No.79 Marys Hope Rd",, -42.823968, 147.252330,,,0,,2
7010145,,"Stop 35, No.115 Marys Hope Rd",, -42.821389, 147.246468,,,0,,2
7010146,,"Stop 42, No.3 Jackson St",, -42.842329, 147.260011,,,0,,2
7010147,,"Goodwood Rd (Racecourse)",, -42.826509, 147.288076,,,0,,2
7010148,,"No.18 Arnold St",, -42.828940, 147.280817,,,0,,2
7010149,,"Stop 25, No.37 Tolosa St",, -42.836181, 147.272901,,,0,,2
7010150,,"Stop 27, No.90 Tolosa St",, -42.840065, 147.270277,,,0,,2
7010151,,"Glenorchy Terminus Stop F",, -42.833632, 147.274089,,,0,place_intgle,2
7010152,,"Stop 30, No.86 Pitcairn St",, -42.832402, 147.258748,,,0,,2
7010153,,"Stop 33, No.132 Howard Rd",, -42.825097, 147.296516,,,0,,2
7010154,,"Stop 35, Sunlea Pl",, -42.844273, 147.262988,,,0,,2
7010157,,"Glenorchy Primary School grounds, off Hull St",, -42.831828, 147.266601,,,0,,2
7011001,,"Stop 32, No.629 Main Rd",, -42.815081, 147.255538,,,0,,2
7011002,,"Stop 43, Main Rd outside St Virgil's",, -42.775592, 147.250510,,,0,,2
7011003,,"Stop 33, Main Rd (MONA)",, -42.812266, 147.254988,,,0,,2
7011004,,"Stop 44, Main Rd opp Arncliffe Rd",, -42.771394, 147.247491,,,0,,2
7011005,,"Stop 41, No.127 Main Rd",, -42.781412, 147.252440,,,0,,2
7011006,,"No.731 Main Rd",, -42.798773, 147.255227,,,0,,2
7011007,,"Stop 34, Main Rd (Berriedale Bay)",, -42.809490, 147.254492,,,0,,2
7011008,,"Stop 39, Main Rd opp. Abbotsfield Rd",, -42.787489, 147.252436,,,0,,2
7011009,,"Stop 42, No.147 Main Rd",, -42.779638, 147.252212,,,0,,2
7011010,,"Stop 37, Claremont Recreation Ground",, -42.792159, 147.254438,,,0,,2
7011011,,"Stop 36, No.711 Main Rd",, -42.801200, 147.254859,,,0,,2
7011012,,"Stop 40, opp.No.112 Main Rd",, -42.785550, 147.251938,,,0,,2
7011013,,"Stop 39, No.94 Main Rd",, -42.787813, 147.252446,,,0,,2
7011014,,"Stop 36, No.732 Main Rd",, -42.799547, 147.254823,,,0,,2
7011015,,"Stop 41, Main Rd/Roseneath Park",, -42.781116, 147.252196,,,0,,2
7011016,,"Stop 34, Main Rd (Berriedale Bay)",, -42.809638, 147.254339,,,0,,2
7011018,,"Stop 35, No.706 Main Rd",, -42.802888, 147.254464,,,0,,2
7011019,,"Stop 32, No.626 Main Rd",, -42.815272, 147.255504,,,0,,2
7011020,,"Stop 33, No.656 Main Rd",, -42.812721, 147.254811,,,0,,2
7011021,,"Stop 44, No.272 Main Rd",, -42.772004, 147.247616,,,0,,2
7011022,,"Stop 42, No.174 Main Rd",, -42.779437, 147.251912,,,0,,2
7011023,,"Stop 43, No.210 Main Rd",, -42.775653, 147.250297,,,0,,2
7011024,,"Stop 38, No.60 Main Rd",, -42.789530, 147.253376,,,0,,2
7011025,,"Stop 40, No.112 Main Rd",, -42.785587, 147.251752,,,0,,2
7011026,,"Stop 45, opp.No.301 Main Rd",, -42.766906, 147.243583,,,0,,2
7011027,,"Stop 45, No.297 Main Rd",, -42.767144, 147.244094,,,0,,2
7011028,,"Cadbury Rd / Bilton St (Set-Down Only)",, -42.790934, 147.257046,,,0,,2
7011029,,"Claremont College",, -42.795109, 147.251655,,,0,,2
7011030,,"No.11 Louise Rd",, -42.770740, 147.244731,,,0,,2
7011031,,"No.14 Louise Rd",, -42.770798, 147.245208,,,0,,2
7011033,,"Stop 36, No.219 Marys Hope Rd",, -42.816532, 147.240462,,,0,,2
7011034,,"Stop 37, No.22 Main Rd",, -42.792536, 147.254446,,,0,,2
7011035,,"Stop 38, No.30 Chandos Dr",, -42.816541, 147.246489,,,0,,2
7011036,,"Stop 38, No.33 Chandos Dr",, -42.816616, 147.246288,,,0,,2
7011037,,"Stop 38, No.40 Box Hill Rd",, -42.792249, 147.250526,,,0,,2
7011038,,"Stop 38, No.47 Box Hill Rd",, -42.792405, 147.250510,,,0,,2
7011039,,"Stop 39, Berriedale Rd at Taree St",, -42.814879, 147.244331,,,0,,2
7011040,,"Stop 39, No.85 Box Hill Rd",, -42.794504, 147.245458,,,0,,2
7011041,,"Stop 39, No.90 Box Hill Rd",, -42.794149, 147.245590,,,0,,2
7011042,,"Stop 39, opp.No.90 Berriedale Rd",, -42.815347, 147.245571,,,0,,2
7011043,,"Stop 39, Opposite No.44 Chandos Dr",, -42.815387, 147.245009,,,0,,2
7011044,,"Stop 40, No.1-5 Allunga Rd (Chigwell Junction)",, -42.813998, 147.241032,,,0,,2
7011045,,"Stop 40, No.27 Berriedale Rd",, -42.816157, 147.250059,,,0,,2
7011046,,"Stop 40, No.4 Allunga Rd (Chigwell Junction)",, -42.813890, 147.240826,,,0,,2
7011047,,"Stop 40, No.44 Berriedale Rd",, -42.816027, 147.250308,,,0,,2
7011048,,"Stop 40, No.60 Adelphi Rd",, -42.795555, 147.242243,,,0,,2
7011049,,"Stop 40, No.67 Adelphi Rd",, -42.795265, 147.242302,,,0,,2
7011050,,"Stop 41, Adelphi Rd (Abbotsfield Park)",, -42.792419, 147.240793,,,0,,2
7011051,,"Stop 41, No.19 Catherine St",, -42.813892, 147.250189,,,0,,2
7011052,,"Stop 41, No.25 Allunga Rd",, -42.812120, 147.242006,,,0,,2
7011053,,"Stop 41, No.27 Adelphi Rd (Abbotsfield Park)",, -42.792201, 147.240975,,,0,,2
7011054,,"Stop 41, No.30 Catherine St",, -42.813676, 147.250306,,,0,,2
7011055,,"Stop 41, Opposite No.29 Allunga Rd",, -42.811577, 147.241925,,,0,,2
7011056,,"Stop 42, No.1 Adelphi Rd",, -42.789704, 147.240373,,,0,,2
7011057,,"Stop 42, No.2 Adelphi Rd",, -42.789973, 147.240198,,,0,,2
7011058,,"Stop 42, No.24 Allunga Rd",, -42.810152, 147.242803,,,0,,2
7011059,,"Stop 42, No.45 Allunga Rd",, -42.810530, 147.242816,,,0,,2
7011060,,"Stop 42, No.6 Kinarra Cres",, -42.810661, 147.248890,,,0,,2
7011061,,"Stop 43, No.114A Abbotsfield Rd",, -42.789665, 147.236649,,,0,,2
7011062,,"Stop 43, No.12 Danina St",, -42.810117, 147.246312,,,0,,2
7011063,,"Stop 43, No.131 Abbotsfield Rd",, -42.789781, 147.236411,,,0,,2
7011064,,"Stop 43, No.17 Tavistock Rd",, -42.776864, 147.248123,,,0,,2
7011065,,"Stop 43, No.18 Tavistock Rd",, -42.776644, 147.247951,,,0,,2
7011066,,"Stop 43, No.62 Allunga Rd",, -42.807090, 147.244577,,,0,,2
7011067,,"Stop 43, No.95 Allunga Rd",, -42.807602, 147.244834,,,0,,2
7011068,,"Stop 44, No.115 Allunga Rd",, -42.804515, 147.245211,,,0,,2
7011069,,"Stop 44, No.56 Sunshine Rd",, -42.774642, 147.245567,,,0,,2
7011070,,"Stop 44, No.69 Sunshine Rd",, -42.774681, 147.245977,,,0,,2
7011071,,"Stop 44, No.7 Harbord Rd",, -42.787895, 147.230854,,,0,,2
7011072,,"Stop 44, No.7 Kanella Ave",, -42.809357, 147.247605,,,0,,2
7011073,,"Stop 44, No.86 Allunga Rd",, -42.804222, 147.245051,,,0,,2
7011074,,"Stop 45, Battersby Dr / Canberra Rd",, -42.800507, 147.245198,,,0,,2
7011075,,"Stop 45, Battersby Dr / Canberra Rd",, -42.800594, 147.245198,,,0,,2
7011076,,"Stop 45, Claremont Link Rd (North side)",, -42.800370, 147.247467,,,0,,2
7011077,,"Stop 45, Claremont Link Rd (South side)",, -42.800640, 147.247634,,,0,,2
7011078,,"Stop 45, No.11 Hanlon St",, -42.787096, 147.231126,,,0,,2
7011079,,"Stop 45, No.12 Hanlon St",, -42.786950, 147.231266,,,0,,2
7011080,,"Stop 45, No.25 Arncliffe Rd",, -42.773283, 147.244495,,,0,,2
7011081,,"Stop 45, No.28 Arncliffe Rd",, -42.773094, 147.244520,,,0,,2
7011082,,"Stop 46, No.11 Battersby Dr",, -42.799790, 147.244417,,,0,,2
7011083,,"Stop 46, No.18 Battersby Dr",, -42.799734, 147.244229,,,0,,2
7011084,,"Stop 46, No.28 Spring St",, -42.786140, 147.232728,,,0,,2
7011085,,"Stop 46, No.4 Moorina Cres",, -42.801881, 147.251018,,,0,,2
7011086,,"Stop 46, No.43 Spring St",, -42.786127, 147.232569,,,0,,2
7011087,,"Stop 46, Opposite No.8 Moorina Cres",, -42.801709, 147.251099,,,0,,2
7011088,,"Stop 47, No.134 Box Hill Rd",, -42.798279, 147.241722,,,0,,2
7011089,,"Stop 47, No.26 Cammeray Rd",, -42.785289, 147.235560,,,0,,2
7011090,,"Stop 47, No.29 Cammeray Rd",, -42.785147, 147.234597,,,0,,2
7011091,,"Stop 47, No.50 Maroni Rd",, -42.800558, 147.253263,,,0,,2
7011092,,"Stop 47, opp.No.138 Box Hill Rd",, -42.798445, 147.241819,,,0,,2
7011093,,"Stop 47, Opposite No.50 Maroni Rd",, -42.800742, 147.253378,,,0,,2
7011094,,"Stop 48, Cadbury Rd opp Windermere PS",, -42.797745, 147.255608,,,0,,2
7011095,,"Stop 48, No.33 Colston St",, -42.787234, 147.237562,,,0,,2
7011096,,"Stop 49, No.16 Cadbury Rd",, -42.796353, 147.256917,,,0,,2
7011097,,"Stop 49, No.3 Euston St",, -42.787128, 147.240995,,,0,,2
7011098,,"Stop 49, No.4 Euston St",, -42.787142, 147.241207,,,0,,2
7011099,,"Stop 49, No.5 Cadbury Rd",, -42.796244, 147.256782,,,0,,2
7011100,,"Stop 50, No.23 Cadbury Rd",, -42.793217, 147.256793,,,0,,2
7011101,,"Stop 50, No.28 Euston St",, -42.787698, 147.244788,,,0,,2
7011102,,"Stop 50, No.29 Euston St",, -42.787815, 147.245051,,,0,,2
7011103,,"Stop 50, Opposite No.23 Cadbury Rd",, -42.793340, 147.256952,,,0,,2
7011104,,"Stop 51, Bilton St (Claremont Plaza)",, -42.789929, 147.254071,,,0,,2
7011105,,"Stop 51, No.11 Leighland Rd",, -42.787088, 147.246411,,,0,,2
7011106,,"Stop 51, No.4 Bilton St",, -42.789768, 147.254337,,,0,,2
7011107,,"Stop 51, No.6 Leighland Rd",, -42.786969, 147.246611,,,0,,2
7011108,,"Stop 52, No.1 Edgar St",, -42.784426, 147.245507,,,0,,2
7011109,,"Stop 52, No.27 Cadbury Rd",, -42.789871, 147.258085,,,0,,2
7011110,,"Stop 52, No.56A Hilton Rd",, -42.784979, 147.245255,,,0,,2
7011111,,"Stop 52, No.67 Hilton Rd",, -42.784558, 147.244429,,,0,,2
7011112,,"Stop 52, opp.No.29 Cadbury Rd",, -42.790178, 147.257969,,,0,,2
7011113,,"Stop 53, No.46 Mason St",, -42.783659, 147.246174,,,0,,2
7011114,,"Stop 53, No.57 Cadbury Rd",, -42.789391, 147.259799,,,0,,2
7011115,,"Stop 53, No.61 Mason St",, -42.783792, 147.245948,,,0,,2
7011116,,"Stop 53, No.86 Hilton Rd",, -42.782944, 147.241143,,,0,,2
7011117,,"Stop 53, opp.No.88 Hilton Rd",, -42.782374, 147.239740,,,0,,2
7011118,,"Stop 54, No.24 Somerdale Rd",, -42.789327, 147.261746,,,0,,2
7011119,,"Stop 54, No.32 Mason St",, -42.783870, 147.248021,,,0,,2
7011120,,"Stop 54, No.47 Mason St",, -42.783787, 147.247654,,,0,,2
7011121,,"Stop 55, No.11 Mason St",, -42.783945, 147.249952,,,0,,2
7011122,,"Stop 55, No.14 Mason St",, -42.783742, 147.250006,,,0,,2
7011123,,"Stop 55, No.49 Bourneville Cres",, -42.788956, 147.265411,,,0,,2
7011124,,"Stop 56, Cadbury Factory",, -42.791479, 147.266236,,,0,,2
7011125,,"Stop 48, No.26 Colston St",, -42.787021, 147.237722,,,0,,2
7011126,,"Stop 44, No.4 Harbord Rd",, -42.788191, 147.231202,,,0,,2
7011127,,"Stop 48, No.6 Cadbury Rd",, -42.797522, 147.255981,,,0,,2
7015001,,"Stop 3, Rosny Hill Rd opposite Sports Centre",, -42.862145, 147.361893,,,0,,2
7015002,,"Golf Links Rd opp. Hedley Ct",, -42.839131, 147.352810,,,0,,2
7015003,,"Golf Links Rd outside Astor Park",, -42.838895, 147.353066,,,0,,2
7015004,,"Lindisfarne Nth Primary School grounds",, -42.838784, 147.350987,,,0,,2
7015006,,"No.34 St Helens St",, -42.853764, 147.367752,,,0,,2
7015007,,"No.34 Walana St",, -42.837512, 147.362348,,,0,,2
7015008,,"No.35 Fairfield Rd",, -42.837229, 147.357742,,,0,,2
7015009,,"No.39 Lindhill Ave",, -42.839877, 147.356096,,,0,,2
7015010,,"No.40 Golf Links Rd",, -42.838227, 147.358502,,,0,,2
7015011,,"No.43 Derwent Ave",, -42.841127, 147.344001,,,0,,2
7015012,,"No.43 Walana St",, -42.837681, 147.362192,,,0,,2
7015013,,"Fairway Rise Village",, -42.858959, 147.370950,,,0,,2
7015014,,"No.11 Marril St",, -42.856151, 147.370901,,,0,,2
7015015,,"No.13 Fairfield Rd",, -42.835392, 147.357592,,,0,,2
7015016,,"No.13 Henley St",, -42.851882, 147.366374,,,0,,2
7015017,,"No.148 Gordons Hill Rd",, -42.849680, 147.364415,,,0,,2
7015018,,"No.153 Gordons Hill Rd",, -42.850691, 147.367928,,,0,,2
7015019,,"No.177 Gordons Hill Rd",, -42.849522, 147.364559,,,0,,2
7015020,,"No.2 Glenelg St",, -42.851269, 147.368206,,,0,,2
7015021,,"No.21 Adina St",, -42.839650, 147.359595,,,0,,2
7015022,,"No.22 Henley St",, -42.851722, 147.366864,,,0,,2
7015023,,"No.26 Cottesloe St",, -42.852568, 147.364692,,,0,,2
7015024,,"No.27 Cottesloe St",, -42.852527, 147.364968,,,0,,2
7015025,,"No.5 Walana St",, -42.835733, 147.361520,,,0,,2
7015026,,"No.58 St Helens St",, -42.855457, 147.369553,,,0,,2
7015027,,"Fairway Rise Village In",, -42.859281, 147.371466,,,0,,2
7015028,,"Opp.No.58 Walana St",, -42.838957, 147.364488,,,0,,2
7015029,,"Rose Bay High School",, -42.861163, 147.358161,,,0,,2
7015030,,"No.6 Walana St",, -42.835814, 147.361659,,,0,,2
7015031,,"No.64 Lindhill Ave",, -42.841180, 147.359251,,,0,,2
7015032,,"No.7 Eurobin St",, -42.834565, 147.360084,,,0,,2
7015033,,"No.71 Lindhill Ave",, -42.841305, 147.359161,,,0,,2
7015034,,"No.8 Eurobin St",, -42.834474, 147.359986,,,0,,2
7015035,,"opp.No.2 Glenelg St",, -42.851423, 147.368338,,,0,,2
7015036,,"Opp.No.25 Adina St",, -42.839737, 147.359970,,,0,,2
7015037,,"opp.No.3 Marril St",, -42.855535, 147.371047,,,0,,2
7015038,,"Opp.No.39 Lindhill Ave",, -42.839759, 147.356224,,,0,,2
7015039,,"Stop 16, No.161 Derwent Ave",, -42.847750, 147.349880,,,0,,2
7015040,,"Stop 16, No.206 Derwent Ave",, -42.847728, 147.349483,,,0,,2
7015041,,"Stop 16, No.67 Clinton Rd",, -42.829830, 147.348411,,,0,,2
7015042,,"Stop 16, No.68 Clinton Rd",, -42.829901, 147.348758,,,0,,2
7015043,,"Stop 17, No.190 Derwent Ave",, -42.847868, 147.346287,,,0,,2
7015044,,"Stop 17, No.90 Clinton Rd",, -42.828204, 147.347399,,,0,,2
7015045,,"Stop 17, No.91 Clinton Rd",, -42.828158, 147.347018,,,0,,2
7015046,,"Stop 18, E Derwent Hwy (near Piper Rd)",, -42.818916, 147.342274,,,0,,2
7015047,,"Stop 18, No.131 Derwent Ave",, -42.846679, 147.342252,,,0,,2
7015048,,"Stop 18, No.168 Derwent Ave",, -42.846855, 147.342901,,,0,,2
7015049,,"Stop 19, No.109 Derwent Ave",, -42.845559, 147.339682,,,0,,2
7015050,,"Stop 19, No.140 Derwent Ave",, -42.845645, 147.340197,,,0,,2
7015051,,"Stop 10, No.176 East Derwent Hwy",, -42.846351, 147.359268,,,0,,2
7015052,,"Stop 10, No.199 East Derwent Hwy",, -42.845473, 147.357728,,,0,,2
7015053,,"Stop 11, E. Derwent Hwy outside St Cuthberts",, -42.843838, 147.355584,,,0,,2
7015054,,"Stop 11, near No.219 East Derwent Hwy",, -42.844048, 147.355335,,,0,,2
7015055,,"Stop 12, No.51 Lincoln St",, -42.846576, 147.356981,,,0,,2
7015056,,"Stop 13, No.39 Lincoln St",, -42.846958, 147.355585,,,0,,2
7015057,,"Stop 13, opp.No.259 East Derwent Hwy",, -42.840128, 147.352197,,,0,,2
7015058,,"Stop 13, St Aidans Lincoln St",, -42.846781, 147.355649,,,0,,2
7015061,,"Stop 15, No.16 Clinton Rd",, -42.833688, 147.349926,,,0,,2
7015062,,"Stop 15, No.191 Derwent Ave",, -42.846161, 147.354478,,,0,,2
7015063,,"Stop 15, No.21 Clinton Rd",, -42.833730, 147.349771,,,0,,2
7015064,,"Stop 15, No.232 Derwent Ave",, -42.846209, 147.353794,,,0,,2
7015065,,"Stop 20, No.89 Derwent Ave",, -42.843867, 147.338756,,,0,,2
7015066,,"Stop 3, No.15 East Derwent Hwy",, -42.859188, 147.355397,,,0,,2
7015067,,"Stop 21, No.71 Derwent Ave",, -42.842345, 147.340414,,,0,,2
7015068,,"Stop 21, No.90 Derwent Ave",, -42.842431, 147.340660,,,0,,2
7015069,,"Stop 22, No.58 Derwent Ave",, -42.841342, 147.343958,,,0,,2
7015070,,"Stop 23, No.23 Derwent Ave",, -42.840453, 147.347607,,,0,,2
7015071,,"Stop 23, No.34 Derwent Ave",, -42.840719, 147.347164,,,0,,2
7015072,,"Stop 25, No.11 Derwent Ave",, -42.839888, 147.349261,,,0,,2
7015073,,"Stop 25, No.14 Derwent Ave",, -42.839999, 147.349834,,,0,,2
7015074,,"Stop 4, No.22 East Derwent Hwy",, -42.858519, 147.356107,,,0,,2
7015075,,"Stop 4, No.29 East Derwent Hwy",, -42.857906, 147.355991,,,0,,2
7015076,,"Stop 3, No.4 East Derwent Hwy",, -42.860113, 147.355333,,,0,,2
7015077,,"Stop 8, East Derwent Hwy (Lindisfarne PS)",, -42.851437, 147.361243,,,0,,2
7015078,,"Stop 8, No.121 East Derwent Hwy",, -42.850791, 147.361656,,,0,,2
7015079,,"Stop 9, E. Derwent Hwy opp. Hotel Beltana",, -42.847148, 147.360825,,,0,,2
7015080,,"Stop 9, No.148 East Derwent Hwy",, -42.847099, 147.361526,,,0,,2
7015081,,"Stop 5, No.49 East Derwent Hwy",, -42.855912, 147.356599,,,0,,2
7015082,,"Stop 6, No.79 East Derwent Hwy",, -42.853411, 147.357402,,,0,,2
7015083,,"Stop 7, No.78 East Derwent Hwy",, -42.852776, 147.358992,,,0,,2
7015084,,"Stop 7, No.97 East Derwent Hwy",, -42.852198, 147.359637,,,0,,2
7015085,,"Fairfield Rd outside park",, -42.835772, 147.357723,,,0,,2
7015086,,"opp.No.38 St Helens Street",, -42.854074, 147.367960,,,0,,2
7015087,,"opp.No.62 St Helens Street",, -42.855849, 147.369657,,,0,,2
7015088,,"Stop 13, No.251 East Derwent Hwy",, -42.841079, 147.352408,,,0,,2
7015089,,"Stop 17, No.149C Derwent Ave",, -42.848240, 147.346939,,,0,,2
7015090,,"Stop 5, No.48 East Derwent Hwy",, -42.856514, 147.356944,,,0,,2
7015091,,"E. Derwent Hwy after Araluen St",, -42.836385, 147.350992,,,0,,1
7015092,,"E. Derwent Hwy before Debomfords Ln",, -42.836927, 147.350892,,,0,,1
7016001,,"No.50 Sycamore Rd",, -42.810386, 147.357205,,,0,,2
7016002,,"No.51 Spinifex Rd",, -42.809337, 147.352916,,,0,,2
7016003,,"Risdon Vale / Linden Rd",, -42.808429, 147.355084,,,0,,2
7016004,,"No.83 Sycamore Rd",, -42.809720, 147.353592,,,0,,2
7016005,,"No.88 Sycamore Rd",, -42.809824, 147.352045,,,0,,2
7016006,,"No.91 Sycamore Rd",, -42.809564, 147.351513,,,0,,2
7016007,,"Stop 18, No.550 E. Derwent Hwy opp. Piper Rd",, -42.818701, 147.342711,,,0,,2
7016008,,"Stop 19, East Derwent Hwy opp. Risdon Brook Hotel",, -42.813583, 147.337917,,,0,,2
7016009,,"Stop 26, No.36 Sugarloaf Rd",, -42.812815, 147.351384,,,0,,2
7016010,,"Stop 26, Sugarloaf Rd outside Duke Park",, -42.812570, 147.351201,,,0,,2
7016011,,"Stop 27, No.22 Gardenia Rd",, -42.813877, 147.353999,,,0,,2
7016012,,"Stop 27, No.23 Gardenia Rd",, -42.813626, 147.353378,,,0,,2
7016013,,"Stop 28, No.49 Gardenia Rd",, -42.813868, 147.356599,,,0,,2
7016014,,"Stop 28, opp.No.57 Gardenia Rd",, -42.814100, 147.357403,,,0,,2
7016015,,"Stop 29, No.68 Gardenia Rd",, -42.814413, 147.359898,,,0,,2
7016016,,"Stop 29, No.73 Gardenia Rd",, -42.814225, 147.359766,,,0,,2
7016017,,"Stop 24, No.19 Kerria Rd",, -42.810118, 147.347677,,,0,,2
7016018,,"Stop 24, No.1A Holly Rd",, -42.810578, 147.347459,,,0,,2
7016019,,"Stop 25, No.13 Lantana Rd",, -42.811894, 147.348954,,,0,,2
7016020,,"Stop 25, No.14 Lantana Rd",, -42.811639, 147.348582,,,0,,2
7016021,,"Stop 30, No.14 Sycamore Rd",, -42.812236, 147.360651,,,0,,2
7016022,,"Stop 30, Opp.No.8 Sycamore Rd",, -42.813123, 147.360643,,,0,,2
7016023,,"Stop 31, No.32 Sycamore Rd",, -42.811155, 147.359015,,,0,,2
7016024,,"Stop 31, No.33 Sycamore Rd",, -42.811162, 147.359396,,,0,,2
7016025,,"Stop 32, No.55 Sycamore Rd",, -42.810609, 147.358053,,,0,,2
7016026,,"Stop 33, No.66 Sycamore Rd",, -42.810027, 147.355392,,,0,,2
7016027,,"Stop 34, No.2 Linden Rd",, -42.808707, 147.354483,,,0,,2
7017001,,"East Derwent Hwy near Direction Dr",, -42.811573, 147.306956,,,0,,2
7017002,,"East Derwent Hwy near Direction Dr",, -42.812397, 147.308032,,,0,,2
7017003,,"East Derwent Hwy opp Riviera Dr",, -42.762657, 147.269067,,,0,,2
7017004,,"East Derwent Hwy past Stanfield Dr",, -42.758910, 147.267906,,,0,,2
7017005,,"Fouche Ave cnr Jetty Rd",, -42.778141, 147.269390,,,0,,2
7017006,,"Fouche Ave opp Calm Pl",, -42.779244, 147.272889,,,0,,2
7017007,,"Fouche Ave opp Eaves Ct",, -42.779935, 147.276030,,,0,,2
7017008,,"Fouche Ave/Calm Pl",, -42.779231, 147.272496,,,0,,2
7017009,,"Fouche Ave/Ravensbourne Pl",, -42.780316, 147.275176,,,0,,2
7017010,,"E Derwent Hwy / Saundersons Rd",, -42.818268, 147.321957,,,0,,2
7017011,,"E. Derwent Hwy (Risdon Cove)",, -42.816431, 147.324829,,,0,,2
7017012,,"E. Derwent Hwy / Saundersons Rd",, -42.818083, 147.322300,,,0,,2
7017013,,"E. Derwent Hwy Opp. Compton Rd",, -42.766689, 147.270175,,,0,,2
7017014,,"E. Derwent Hwy Risdon Cove",, -42.816283, 147.325033,,,0,,2
7017015,,"East Derwent Hwy (Bowen Bridge)",, -42.815599, 147.317393,,,0,,2
7017016,,"East Derwent Hwy / Cassidys Rd",, -42.782747, 147.286689,,,0,,2
7017017,,"East Derwent Hwy / Old Beach Rd",, -42.770299, 147.269259,,,0,,2
7017018,,"East Derwent Hwy before Stanfield Dr",, -42.758941, 147.267622,,,0,,2
7017019,,"East Derwent Hwy cnr Riviera Dr",, -42.762970, 147.269470,,,0,,2
7017020,,"East Derwent Hwy near Clives Ave",, -42.778152, 147.277829,,,0,,2
7017021,,"No.29 Jetty Rd",, -42.773767, 147.266183,,,0,,2
7017022,,"No.28 Jetty Rd",, -42.773526, 147.266526,,,0,,2
7017023,,"No.55 Otago Bay Rd",, -42.808872, 147.295568,,,0,,2
7017024,,"No.56 Otago Bay Rd",, -42.808858, 147.296183,,,0,,2
7017025,,"Opposite No.205 Otago Bay Rd",, -42.799325, 147.289598,,,0,,2
7017026,,"Opposite No.99 Jetty Rd",, -42.777788, 147.269214,,,0,,2
7017027,,"Otago Bay Rd / Conrad Dr",, -42.809966, 147.299730,,,0,,2
7017028,,"Otago Bay Rd / Conrad Dr",, -42.809961, 147.301087,,,0,,2
7017029,,"Otago Bay Rd / East Derwent Hwy",, -42.799319, 147.289487,,,0,,2
7017030,,"Otago Bay Rd / Lagoon Rd",, -42.806534, 147.293798,,,0,,2
7017031,,"Otago Bay Rd / Penenjou Rd",, -42.801716, 147.291799,,,0,,2
7017032,,"Otago Bay Rd near Derwent Laken Rd",, -42.806250, 147.293376,,,0,,2
7017033,,"Otago Bay Rd/Penenjou Dr",, -42.801262, 147.291895,,,0,,2
7017034,,"No.71 Jetty Rd",, -42.777633, 147.265854,,,0,,2
7017035,,"No.76 Jetty Rd",, -42.777499, 147.265812,,,0,,2
7017036,,"Stop 19, E. Derwent Hwy outside Risdon Brook Hotel",, -42.813263, 147.336865,,,0,,2
7017037,,"Stop 20, Grasstree Hill Rd opp. Reservoir",, -42.811241, 147.336105,,,0,,2
7017038,,"Stop 21, Grasstree Hill Rd near Kerria Rd",, -42.808096, 147.344810,,,0,,2
7017039,,"Stop 23, Grasstree Hill Rd near Kerria Rd",, -42.807846, 147.345194,,,0,,2
7017040,,"Stop 20, Grasstree Hill Rd outside dam entrance",, -42.811207, 147.335601,,,0,,2
7017041,,"E. Derwent Hwy / Old Beach Rd",, -42.769635, 147.269219,,,0,,2
7017042,,"Opp.No.1356 East Derwent Hwy",, -42.783782, 147.287404,,,0,,2
7017043,,"East Derwent Hwy near Compton Rd",, -42.766511, 147.269939,,,0,,2
7017044,,"East Derwent Hwy near Fouche Ave",, -42.778456, 147.277938,,,0,,2
7018001,,"No.162 Cambridge Rd",, -42.863177, 147.377777,,,0,,2
7018002,,"No.180 Cambridge Rd",, -42.861773, 147.379172,,,0,,2
7018003,,"No.206 Cambridge Rd",, -42.859869, 147.382363,,,0,,2
7018004,,"Rosny Park Interchange Stop C",, -42.865717, 147.369414,,,0,place_intros,2
7018005,,"Stop 26, No.258 Cambridge Rd",, -42.858447, 147.388191,,,0,,2
7018006,,"Stop 27, No.280 Cambridge Rd",, -42.857623, 147.390726,,,0,,2
7018007,,"Stop 4, Rosny Hill Rd opp. Rosny College",, -42.866713, 147.365749,,,0,,2
7018008,,"Stop 3, Tasman Highway near Sports Centre",, -42.862979, 147.359363,,,0,,2
7018009,,"No.167 Cambridge Rd",, -42.863404, 147.377627,,,0,,2
7018010,,"No.187 Cambridge Rd",, -42.861809, 147.379258,,,0,,2
7018011,,"Rosny Park Interchange Stop E",, -42.866141, 147.369454,,,0,place_intros,2
7018012,,"Stop 26, No.273 Cambridge Rd",, -42.858721, 147.388472,,,0,,2
7018013,,"Stop 27, No.309 Cambridge Rd",, -42.857099, 147.392441,,,0,,2
7018014,,"Stop 4, Rosny Hill Rd outside Rosny College",, -42.866718, 147.365333,,,0,,2
7018015,,"Cambridge Rd outside Warrane PS",, -42.860225, 147.381660,,,0,,2
7018016,,"Stop 5, opp.No.1 Gordons Hill Rd",, -42.866005, 147.372510,,,0,,2
7018017,,"Stop 5, No.1 Gordons Hill Rd",, -42.865955, 147.372714,,,0,,2
7018018,,"Merindah St before Norma St",, -42.882476, 147.410970,,,0,,2
7018019,,"Nankoor Cr past Wentworth St",, -42.873070, 147.389130,,,0,,2
7018020,,"No.100 Waverley St",, -42.871759, 147.385693,,,0,,2
7018021,,"Clarence Campus Admin Building",, -42.849890, 147.381633,,,0,,2
